ambari3.ambari.keedio.org,NodeManager SPNEGO User,HTTP/ambari3.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari3.ambari.keedio.org,DataNode,dn/ambari3.ambari.keedio.org@KEEDIO.ORG,dn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari3.ambari.keedio.org,JournalNode,jn/ambari3.ambari.keedio.org@KEEDIO.ORG,jn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari3.ambari.keedio.org,NodeManager,nm/ambari3.ambari.keedio.org@KEEDIO.ORG,nm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari3.ambari.keedio.org,Supervisor,storm/ambari3.ambari.keedio.org@KEEDIO.ORG,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
ambari5.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari5.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari5.ambari.keedio.org,Nimbus,storm/ambari5.ambari.keedio.org@KEEDIO.ORG,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
ambari6.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari6.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari6.ambari.keedio.org,Oozie SPNEGO User,HTTP/ambari6.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari6.ambari.keedio.org,Oozie Server,oozie/ambari6.ambari.keedio.org@KEEDIO.ORG,oozie.service.keytab,/etc/security/keytabs,oozie,hadoop,400
ambari7.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari7.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari7.ambari.keedio.org,History server SPNEGO User,HTTP/ambari7.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari7.ambari.keedio.org,History Server,jhs/ambari7.ambari.keedio.org@KEEDIO.ORG,jhs.service.keytab,/etc/security/keytabs,mapred,hadoop,400
ambari7.ambari.keedio.org,ZooKeeper Server,zookeeper/ambari7.ambari.keedio.org@KEEDIO.ORG,zk.service.keytab,/etc/security/keytabs,zookeeper,hadoop,400
ambari8.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari8.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari8.ambari.keedio.org,HDFS SPNEGO User,HTTP/ambari8.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari8.ambari.keedio.org,ResourceManager SPNEGO User,HTTP/ambari8.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari8.ambari.keedio.org,NameNode,nn/ambari8.ambari.keedio.org@KEEDIO.ORG,nn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari8.ambari.keedio.org,ResourceManager,rm/ambari8.ambari.keedio.org@KEEDIO.ORG,rm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari8.ambari.keedio.org,Storm UI Server,storm/ambari8.ambari.keedio.org@KEEDIO.ORG,,,storm,hadoop,400
ambari8.ambari.keedio.org,ZooKeeper Server,zookeeper/ambari8.ambari.keedio.org@KEEDIO.ORG,zk.service.keytab,/etc/security/keytabs,zookeeper,hadoop,400
ambari9.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari9.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari9.ambari.keedio.org,HDFS SPNEGO User,HTTP/ambari9.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari9.ambari.keedio.org,NameNode,nn/ambari9.ambari.keedio.org@KEEDIO.ORG,nn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari9.ambari.keedio.org,ZooKeeper Server,zookeeper/ambari9.ambari.keedio.org@KEEDIO.ORG,zk.service.keytab,/etc/security/keytabs,zookeeper,hadoop,400
master.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
master.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
