ambari5.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari5.keedio.prbes.lab,History server SPNEGO User,HTTP/ambari5.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari5.keedio.prbes.lab,History Server,jhs/ambari5.keedio.prbes.lab@PRBES.LAB,jhs.service.keytab,/etc/security/keytabs,mapred,hadoop,400
ambari6.keedio.prbes.lab,Ambari Smoke Test User,ambari-qa@PRBES.LAB,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari6.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari6.keedio.prbes.lab,Oozie SPNEGO User,HTTP/ambari6.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari6.keedio.prbes.lab,Oozie Server,oozie/ambari6.keedio.prbes.lab@PRBES.LAB,oozie.service.keytab,/etc/security/keytabs,oozie,hadoop,400
ambari7.keedio.prbes.lab,Ambari Smoke Test User,ambari-qa@PRBES.LAB,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari7.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari7.keedio.prbes.lab,NodeManager SPNEGO User,HTTP/ambari7.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari7.keedio.prbes.lab,DataNode,dn/ambari7.keedio.prbes.lab@PRBES.LAB,dn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari7.keedio.prbes.lab,NodeManager,nm/ambari7.keedio.prbes.lab@PRBES.LAB,nm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari8.keedio.prbes.lab,Ambari Smoke Test User,ambari-qa@PRBES.LAB,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari8.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari8.keedio.prbes.lab,ResourceManager SPNEGO User,HTTP/ambari8.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari8.keedio.prbes.lab,ResourceManager,rm/ambari8.keedio.prbes.lab@PRBES.LAB,rm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari9.keedio.prbes.lab,Ambari Smoke Test User,ambari-qa@PRBES.LAB,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari9.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari9.keedio.prbes.lab,NodeManager SPNEGO User,HTTP/ambari9.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari9.keedio.prbes.lab,DataNode,dn/ambari9.keedio.prbes.lab@PRBES.LAB,dn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari9.keedio.prbes.lab,NodeManager,nm/ambari9.keedio.prbes.lab@PRBES.LAB,nm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
