ambari8.keedio.prbes.lab,ResourceManager SPNEGO User,HTTP/ambari8.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari8.keedio.prbes.lab,ResourceManager,rm/ambari8.keedio.prbes.lab@PRBES.LAB,rm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari8.keedio.prbes.lab,SNameNode,nn/ambari8.keedio.prbes.lab@PRBES.LAB,nn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari8.keedio.prbes.lab,Supervisor,storm/ambari8.keedio.prbes.lab@PRBES.LAB,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
ambari9.keedio.prbes.lab,Ambari Smoke Test User,ambari-qa@PRBES.LAB,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari9.keedio.prbes.lab,HDFS User,hdfs@PRBES.LAB,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari9.keedio.prbes.lab,HDFS SPNEGO User,HTTP/ambari9.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari9.keedio.prbes.lab,History server SPNEGO User,HTTP/ambari9.keedio.prbes.lab@PRBES.LAB,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari9.keedio.prbes.lab,History Server,jhs/ambari9.keedio.prbes.lab@PRBES.LAB,jhs.service.keytab,/etc/security/keytabs,mapred,hadoop,400
ambari9.keedio.prbes.lab,NameNode,nn/ambari9.keedio.prbes.lab@PRBES.LAB,nn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari9.keedio.prbes.lab,Supervisor,storm/ambari9.keedio.prbes.lab@PRBES.LAB,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
